"lang","country_alpha2_code","continent_code","continent"
"EL","BW","AF","Αφρική"
"EL","BY","EU","Ευρώπη"
"EL","BZ","NA","Βόρεια Αμερική"
"EL","CA","NA","Βόρεια Αμερική"
"EL","CC","AS","Ασία"
"EL","CD","AF","Αφρική"
"EL","CF","AF","Αφρική"
"EL","CG","AF","Αφρική"
"EL","CH","EU","Ευρώπη"
"EL","CI","AF","Αφρική"
"EL","CK","OC","Ωκεανία"
"EL","CL","SA","Νότια Αμερική"
"EL","CM","AF","Αφρική"
"EL","CN","AS","Ασία"
"EL","CO","SA","Νότια Αμερική"
"EL","CR","NA","Βόρεια Αμερική"
"EL","CU","NA","Βόρεια Αμερική"
"EL","CV","AF","Αφρική"
"EL","CW","NA","Βόρεια Αμερική"
"EL","CX","AS","Ασία"
"EL","CY","EU","Ευρώπη"
"EL","CZ","EU","Ευρώπη"
"EL","DE","EU","Ευρώπη"
"EL","DJ","AF","Αφρική"
"EL","DK","EU","Ευρώπη"
"EL","DM","NA","Βόρεια Αμερική"
"EL","DO","NA","Βόρεια Αμερική"
"EL","DZ","AF","Αφρική"
"EL","EC","SA","Νότια Αμερική"
"EL","EE","EU","Ευρώπη"
"EL","EG","AF","Αφρική"
"EL","EH","AF","Αφρική"
"EL","ER","AF","Αφρική"
"EL","ES","EU","Ευρώπη"
"EL","ET","AF","Αφρική"
"EL","FI","EU","Ευρώπη"
"EL","FJ","OC","Ωκεανία"
"EL","FK","SA","Νότια Αμερική"
"EL","FM","OC","Ωκεανία"
"EL","FO","EU","Ευρώπη"
"EL","FR","EU","Ευρώπη"
"EL","GA","AF","Αφρική"
"EL","GB","EU","Ευρώπη"
"EL","GD","NA","Βόρεια Αμερική"
"EL","GE","AS","Ασία"
"EL","GE","EU","Ευρώπη"
"EL","GF","SA","Νότια Αμερική"
"EL","GG","EU","Ευρώπη"
"EL","GH","AF","Αφρική"
"EL","GI","EU","Ευρώπη"
"EL","GL","NA","Βόρεια Αμερική"
"EL","GM","AF","Αφρική"
"EL","GN","AF","Αφρική"
"EL","GP","NA","Βόρεια Αμερική"
"EL","GQ","AF","Αφρική"
"EL","GR","EU","Ευρώπη"
"EL","GS","AN","Ανταρκτική"
"EL","GT","NA","Βόρεια Αμερική"
"EL","GU","OC","Ωκεανία"
"EL","GW","AF","Αφρική"
"EL","GY","SA","Νότια Αμερική"
"EL","HK","AS","Ασία"
"EL","HM","AN","Ανταρκτική"
"EL","HN","NA","Βόρεια Αμερική"
"EL","HR","EU","Ευρώπη"
"EL","HT","NA","Βόρεια Αμερική"
"EL","HU","EU","Ευρώπη"
"EL","ID","AS","Ασία"
"EL","IE","EU","Ευρώπη"
"EL","IL","AS","Ασία"
"EL","IM","EU","Ευρώπη"
"EL","IN","AS","Ασία"
"EL","IO","AS","Ασία"
"EL","IQ","AS","Ασία"
"EL","IR","AS","Ασία"
"EL","IS","EU","Ευρώπη"
"EL","IT","EU","Ευρώπη"
"EL","JE","EU","Ευρώπη"
"EL","JM","NA","Βόρεια Αμερική"
"EL","JO","AS","Ασία"
"EL","JP","AS","Ασία"
"EL","KE","AF","Αφρική"
"EL","KG","AS","Ασία"
"EL","KH","AS","Ασία"
"EL","KI","OC","Ωκεανία"
"EL","KM","AF","Αφρική"
"EL","KN","NA","Βόρεια Αμερική"
"EL","KP","AS","Ασία"
"EL","KR","AS","Ασία"
"EL","KW","AS","Ασία"
"EL","KY","NA","Βόρεια Αμερική"
"EL","KZ","AS","Ασία"
"EL","KZ","EU","Ευρώπη"
"EL","LA","AS","Ασία"
"EL","LB","AS","Ασία"
"EL","LC","NA","Βόρεια Αμερική"
"EL","LI","EU","Ευρώπη"
"EL","LK","AS","Ασία"
"EL","LR","AF","Αφρική"
"EL","LS","AF","Αφρική"
"EL","LT","EU","Ευρώπη"
"EL","LU","EU","Ευρώπη"
"EL","LV","EU","Ευρώπη"
"EL","LY","AF","Αφρική"
"EL","MA","AF","Αφρική"
"EL","MC","EU","Ευρώπη"
"EL","MD","EU","Ευρώπη"
"EL","ME","EU","Ευρώπη"
"EL","MF","NA","Βόρεια Αμερική"
"EL","MG","AF","Αφρική"
"EL","MH","OC","Ωκεανία"
"EL","MK","EU","Ευρώπη"
"EL","ML","AF","Αφρική"
"EL","MM","AS","Ασία"
"EL","MN","AS","Ασία"
"EL","MO","AS","Ασία"
"EL","MP","OC","Ωκεανία"
"EL","MQ","NA","Βόρεια Αμερική"
"EL","MR","AF","Αφρική"
"EL","MS","NA","Βόρεια Αμερική"
"EL","MT","EU","Ευρώπη"
"EL","MU","AF","Αφρική"
"EL","MV","AS","Ασία"
"EL","MW","AF","Αφρική"
"EL","MX","NA","Βόρεια Αμερική"
"EL","MY","AS","Ασία"
"EL","MZ","AF","Αφρική"
"EL","NA","AF","Αφρική"
"EL","NC","OC","Ωκεανία"
"EL","NE","AF","Αφρική"
"EL","NF","OC","Ωκεανία"
"EL","NG","AF","Αφρική"
"EL","NI","NA","Βόρεια Αμερική"
"EL","NL","EU","Ευρώπη"
"EL","NO","EU","Ευρώπη"
"EL","NP","AS","Ασία"
"EL","NR","OC","Ωκεανία"
"EL","NU","OC","Ωκεανία"
"EL","NZ","OC","Ωκεανία"
"EL","OM","AS","Ασία"
"EL","PA","NA","Βόρεια Αμερική"
"EL","PE","SA","Νότια Αμερική"
"EL","PF","OC","Ωκεανία"
"EL","PG","OC","Ωκεανία"
"EL","PH","AS","Ασία"
"EL","PK","AS","Ασία"
"EL","PL","EU","Ευρώπη"
"EL","PM","NA","Βόρεια Αμερική"
"EL","PN","OC","Ωκεανία"
"EL","PR","NA","Βόρεια Αμερική"
"EL","PS","AS","Ασία"
"EL","PT","EU","Ευρώπη"
"EL","PW","OC","Ωκεανία"
"EL","PY","SA","Νότια Αμερική"
"EL","QA","AS","Ασία"
"EL","RE","AF","Αφρική"
"EL","RO","EU","Ευρώπη"
"EL","RS","EU","Ευρώπη"
"EL","RU","AS","Ασία"
"EL","RU","EU","Ευρώπη"
"EL","RW","AF","Αφρική"
"EL","SA","AS","Ασία"
"EL","SB","OC","Ωκεανία"
"EL","SC","AF","Αφρική"
"EL","SD","AF","Αφρική"
"EL","SE","EU","Ευρώπη"
"EL","SG","AS","Ασία"
"EL","SH","AF","Αφρική"
"EL","SI","EU","Ευρώπη"
"EL","SJ","EU","Ευρώπη"
"EL","SK","EU","Ευρώπη"
"EL","SL","AF","Αφρική"
"EL","SM","EU","Ευρώπη"
"EL","SN","AF","Αφρική"
"EL","SO","AF","Αφρική"
"EL","SR","SA","Νότια Αμερική"
"EL","SS","AF","Αφρική"
"EL","ST","AF","Αφρική"
"EL","SV","NA","Βόρεια Αμερική"
"EL","SX","NA","Βόρεια Αμερική"
"EL","SY","AS","Ασία"
"EL","SZ","AF","Αφρική"
"EL","TC","NA","Βόρεια Αμερική"
"EL","TD","AF","Αφρική"
"EL","TF","AN","Ανταρκτική"
"EL","TG","AF","Αφρική"
"EL","TH","AS","Ασία"
"EL","TJ","AS","Ασία"
"EL","TK","OC","Ωκεανία"
"EL","TL","AS","Ασία"
"EL","TM","AS","Ασία"
"EL","TN","AF","Αφρική"
"EL","TO","OC","Ωκεανία"
"EL","TR","AS","Ασία"
"EL","TR","EU","Ευρώπη"
"EL","TT","NA","Βόρεια Αμερική"
"EL","TV","OC","Ωκεανία"
"EL","TW","AS","Ασία"
"EL","TZ","AF","Αφρική"
"EL","UA","EU","Ευρώπη"
"EL","UG","AF","Αφρική"
"EL","UM","OC","Ωκεανία"
"EL","US","NA","Βόρεια Αμερική"
"EL","UY","SA","Νότια Αμερική"
"EL","UZ","AS","Ασία"
"EL","VA","EU","Ευρώπη"
"EL","VC","NA","Βόρεια Αμερική"
"EL","VE","SA","Νότια Αμερική"
"EL","VG","NA","Βόρεια Αμερική"
"EL","VI","NA","Βόρεια Αμερική"
"EL","VN","AS","Ασία"
"EL","VU","OC","Ωκεανία"
"EL","WF","OC","Ωκεανία"
"EL","WS","OC","Ωκεανία"
"EL","YE","AS","Ασία"
"EL","YT","AF","Αφρική"
"EL","ZA","AF","Αφρική"
"EL","ZM","AF","Αφρική"
"EL","ZW","AF","Αφρική"
"EN","AD","EU","Europe"
"EN","AE","AS","Asia"
"EN","AF","AS","Asia"
"EN","AG","NA","North America"
"EN","AI","NA","North America"
"EN","AL","EU","Europe"
"EN","AM","EU","Europe"
"EN","AO","AF","Africa"
"EN","AQ","AN","Antarctica"
"EN","AR","SA","South America"
"EN","AS","OC","Oceania"
"EN","AT","EU","Europe"
"EN","AU","OC","Oceania"
"EN","AW","NA","North America"
"EN","AX","EU","Europe"
"EN","AZ","AS","Asia"
"EN","AZ","EU","Europe"
"EN","BA","EU","Europe"
"EN","BB","NA","North America"
"EN","BD","AS","Asia"
"EN","BE","EU","Europe"
"EN","BF","AF","Africa"
"EN","BG","EU","Europe"
"EN","BH","AS","Asia"
"EN","BI","AF","Africa"
"EN","BJ","AF","Africa"
"EN","BL","NA","North America"
"EN","BM","NA","North America"
"EN","BN","AS","Asia"
"EN","BO","SA","South America"
"EN","BQ","NA","North America"
"EN","BR","SA","South America"
"EN","BS","NA","North America"
"EN","BT","AS","Asia"
"EN","BV","AN","Antarctica"
"EN","BW","AF","Africa"
"EN","BY","EU","Europe"
"EN","BZ","NA","North America"
"EN","CA","NA","North America"
"EN","CC","AS","Asia"
"EN","CD","AF","Africa"
"EN","CF","AF","Africa"
"EN","CG","AF","Africa"
"EN","CH","EU","Europe"
"EN","CI","AF","Africa"
"EN","CK","OC","Oceania"
"EN","CL","SA","South America"
"EN","CM","AF","Africa"
"EN","CN","AS","Asia"
"EN","CO","SA","South America"
"EN","CR","NA","North America"
"EN","CU","NA","North America"
"EN","CV","AF","Africa"
"EN","CW","NA","North America"
"EN","CX","AS","Asia"
"EN","CY","EU","Europe"
"EN","CZ","EU","Europe"
"EN","DE","EU","Europe"
"EN","DJ","AF","Africa"
"EN","DK","EU","Europe"
"EN","DM","NA","North America"
"EN","DO","NA","North America"
"EN","DZ","AF","Africa"
"EN","EC","SA","South America"
"EN","EE","EU","Europe"
"EN","EG","AF","Africa"
"EN","EH","AF","Africa"
"EN","ER","AF","Africa"
"EN","ES","EU","Europe"
"EN","ET","AF","Africa"
"EN","FI","EU","Europe"
"EN","FJ","OC","Oceania"
"EN","FK","SA","South America"
"EN","FM","OC","Oceania"
"EN","FO","EU","Europe"
"EN","FR","EU","Europe"
"EN","GA","AF","Africa"
"EN","GB","EU","Europe"
"EN","GD","NA","North America"
"EN","GE","AS","Asia"
"EN","GE","EU","Europe"
"EN","GF","SA","South America"
"EN","GG","EU","Europe"
"EN","GH","AF","Africa"
"EN","GI","EU","Europe"
"EN","GL","NA","North America"
"EN","GM","AF","Africa"
"EN","GN","AF","Africa"
"EN","GP","NA","North America"
"EN","GQ","AF","Africa"
"EN","GR","EU","Europe"
"EN","GS","AN","Antarctica"
"EN","GT","NA","North America"
"EN","GU","OC","Oceania"
"EN","GW","AF","Africa"
"EN","GY","SA","South America"
"EN","HK","AS","Asia"
"EN","HM","AN","Antarctica"
"EN","HN","NA","North America"
"EN","HR","EU","Europe"
"EN","HT","NA","North America"
"EN","HU","EU","Europe"
"EN","ID","AS","Asia"
"EN","IE","EU","Europe"
"EN","IL","AS","Asia"
"EN","IM","EU","Europe"
"EN","IN","AS","Asia"
"EN","IO","AS","Asia"
"EN","IQ","AS","Asia"
"EN","IR","AS","Asia"
"EN","IS","EU","Europe"
"EN","IT","EU","Europe"
"EN","JE","EU","Europe"
"EN","JM","NA","North America"
"EN","JO","AS","Asia"
"EN","JP","AS","Asia"
"EN","KE","AF","Africa"
"EN","KG","AS","Asia"
"EN","KH","AS","Asia"
"EN","KI","OC","Oceania"
"EN","KM","AF","Africa"
"EN","KN","NA","North America"
"EN","KP","AS","Asia"
"EN","KR","AS","Asia"
"EN","KW","AS","Asia"
"EN","KY","NA","North America"
"EN","KZ","AS","Asia"
"EN","KZ","EU","Europe"
"EN","LA","AS","Asia"
"EN","LB","AS","Asia"
"EN","LC","NA","North America"
"EN","LI","EU","Europe"
"EN","LK","AS","Asia"
"EN","LR","AF","Africa"
"EN","LS","AF","Africa"
"EN","LT","EU","Europe"
"EN","LU","EU","Europe"
"EN","LV","EU","Europe"
"EN","LY","AF","Africa"
"EN","MA","AF","Africa"
"EN","MC","EU","Europe"
"EN","MD","EU","Europe"
"EN","ME","EU","Europe"
"EN","MF","NA","North America"
"EN","MG","AF","Africa"
"EN","MH","OC","Oceania"
"EN","MK","EU","Europe"
"EN","ML","AF","Africa"
"EN","MM","AS","Asia"
"EN","MN","AS","Asia"
"EN","MO","AS","Asia"
"EN","MP","OC","Oceania"
"EN","MQ","NA","North America"
"EN","MR","AF","Africa"
"EN","MS","NA","North America"
"EN","MT","EU","Europe"
"EN","MU","AF","Africa"
"EN","MV","AS","Asia"
"EN","MW","AF","Africa"
"EN","MX","NA","North America"
"EN","MY","AS","Asia"
"EN","MZ","AF","Africa"
"EN","NA","AF","Africa"
"EN","NC","OC","Oceania"
"EN","NE","AF","Africa"
"EN","NF","OC","Oceania"
"EN","NG","AF","Africa"
"EN","NI","NA","North America"
"EN","NL","EU","Europe"
"EN","NO","EU","Europe"
"EN","NP","AS","Asia"
"EN","NR","OC","Oceania"
"EN","NU","OC","Oceania"
"EN","NZ","OC","Oceania"
"EN","OM","AS","Asia"
"EN","PA","NA","North America"
"EN","PE","SA","South America"
"EN","PF","OC","Oceania"
"EN","PG","OC","Oceania"
"EN","PH","AS","Asia"
"EN","PK","AS","Asia"
"EN","PL","EU","Europe"
"EN","PM","NA","North America"
"EN","PN","OC","Oceania"
"EN","PR","NA","North America"
"EN","PS","AS","Asia"
"EN","PT","EU","Europe"
"EN","PW","OC","Oceania"
"EN","PY","SA","South America"
"EN","QA","AS","Asia"
"EN","RE","AF","Africa"
"EN","RO","EU","Europe"
"EN","RS","EU","Europe"
"EN","RU","AS","Asia"
"EN","RU","EU","Europe"
"EN","RW","AF","Africa"
"EN","SA","AS","Asia"
"EN","SB","OC","Oceania"
"EN","SC","AF","Africa"
"EN","SD","AF","Africa"
"EN","SE","EU","Europe"
"EN","SG","AS","Asia"
"EN","SH","AF","Africa"
"EN","SI","EU","Europe"
"EN","SJ","EU","Europe"
"EN","SK","EU","Europe"
"EN","SL","AF","Africa"
"EN","SM","EU","Europe"
"EN","SN","AF","Africa"
"EN","SO","AF","Africa"
"EN","SR","SA","South America"
"EN","SS","AF","Africa"
"EN","ST","AF","Africa"
"EN","SV","NA","North America"
"EN","SX","NA","North America"
"EN","SY","AS","Asia"
"EN","SZ","AF","Africa"
"EN","TC","NA","North America"
"EN","TD","AF","Africa"
"EN","TF","AN","Antarctica"
"EN","TG","AF","Africa"
"EN","TH","AS","Asia"
"EN","TJ","AS","Asia"
"EN","TK","OC","Oceania"
"EN","TL","AS","Asia"
"EN","TM","AS","Asia"
"EN","TN","AF","Africa"
"EN","TO","OC","Oceania"
"EN","TR","AS","Asia"
"EN","TR","EU","Europe"
"EN","TT","NA","North America"
"EN","TV","OC","Oceania"
"EN","TW","AS","Asia"
"EN","TZ","AF","Africa"
"EN","UA","EU","Europe"
"EN","UG","AF","Africa"
"EN","UM","OC","Oceania"
"EN","US","NA","North America"
"EN","UY","SA","South America"
"EN","UZ","AS","Asia"
"EN","VA","EU","Europe"
"EN","VC","NA","North America"
"EN","VE","SA","South America"
"EN","VG","NA","North America"
"EN","VI","NA","North America"
"EN","VN","AS","Asia"
"EN","VU","OC","Oceania"
"EN","WF","OC","Oceania"
"EN","WS","OC","Oceania"
"EN","YE","AS","Asia"
"EN","YT","AF","Africa"
"EN","ZA","AF","Africa"
"EN","ZM","AF","Africa"
"EN","ZW","AF","Africa"
"EO","AD","EU","Eŭropo"
"EO","AE","AS","Azio"
"EO","AF","AS","Azio"
"EO","AG","NA","Nord-Ameriko"
"EO","AI","NA","Nord-Ameriko"
"EO","AL","EU","Eŭropo"
"EO","AM","EU","Eŭropo"
"EO","AO","AF","Afriko"
"EO","AQ","AN","Antarkto"
"EO","AR","SA","Sud-Ameriko"
"EO","AS","OC","Oceanio"
"EO","AT","EU","Eŭropo"
"EO","AU","OC","Oceanio"
"EO","AW","NA","Nord-Ameriko"
"EO","AX","EU","Eŭropo"
"EO","AZ","AS","Azio"
"EO","AZ","EU","Eŭropo"
"EO","BA","EU","Eŭropo"
"EO","BB","NA","Nord-Ameriko"
"EO","BD","AS","Azio"
"EO","BE","EU","Eŭropo"
"EO","BF","AF","Afriko"
"EO","BG","EU","Eŭropo"
"EO","BH","AS","Azio"
"EO","BI","AF","Afriko"
"EO","BJ","AF","Afriko"
"EO","BL","NA","Nord-Ameriko"
"EO","BM","NA","Nord-Ameriko"
"EO","BN","AS","Azio"
"EO","BO","SA","Sud-Ameriko"
"EO","BQ","NA","Nord-Ameriko"
"EO","BR","SA","Sud-Ameriko"
"EO","BS","NA","Nord-Ameriko"
"EO","BT","AS","Azio"
"EO","BV","AN","Antarkto"
"EO","BW","AF","Afriko"
"EO","BY","EU","Eŭropo"
"EO","BZ","NA","Nord-Ameriko"
"EO","CA","NA","Nord-Ameriko"
"EO","CC","AS","Azio"
"EO","CD","AF","Afriko"
"EO","CF","AF","Afriko"
"EO","CG","AF","Afriko"
"EO","CH","EU","Eŭropo"
"EO","CI","AF","Afriko"
"EO","CK","OC","Oceanio"
"EO","CL","SA","Sud-Ameriko"
"EO","CM","AF","Afriko"
"EO","CN","AS","Azio"
"EO","CO","SA","Sud-Ameriko"
"EO","CR","NA","Nord-Ameriko"
"EO","CU","NA","Nord-Ameriko"
"EO","CV","AF","Afriko"
"EO","CW","NA","Nord-Ameriko"
"EO","CX","AS","Azio"
"EO","CY","EU","Eŭropo"
"EO","CZ","EU","Eŭropo"
"EO","DE","EU","Eŭropo"
"EO","DJ","AF","Afriko"
"EO","DK","EU","Eŭropo"
"EO","DM","NA","Nord-Ameriko"
"EO","DO","NA","Nord-Ameriko"
"EO","DZ","AF","Afriko"
"EO","EC","SA","Sud-Ameriko"
"EO","EE","EU","Eŭropo"
"EO","EG","AF","Afriko"
"EO","EH","AF","Afriko"
"EO","ER","AF","Afriko"
"EO","ES","EU","Eŭropo"
"EO","ET","AF","Afriko"
"EO","FI","EU","Eŭropo"
"EO","FJ","OC","Oceanio"
"EO","FK","SA","Sud-Ameriko"
"EO","FM","OC","Oceanio"
"EO","FO","EU","Eŭropo"
"EO","FR","EU","Eŭropo"
"EO","GA","AF","Afriko"
"EO","GB","EU","Eŭropo"
"EO","GD","NA","Nord-Ameriko"
"EO","GE","AS","Azio"
"EO","GE","EU","Eŭropo"
"EO","GF","SA","Sud-Ameriko"
"EO","GG","EU","Eŭropo"
"EO","GH","AF","Afriko"
"EO","GI","EU","Eŭropo"
"EO","GL","NA","Nord-Ameriko"
"EO","GM","AF","Afriko"
"EO","GN","AF","Afriko"
"EO","GP","NA","Nord-Ameriko"
"EO","GQ","AF","Afriko"
"EO","GR","EU","Eŭropo"
"EO","GS","AN","Antarkto"
"EO","GT","NA","Nord-Ameriko"
"EO","GU","OC","Oceanio"
"EO","GW","AF","Afriko"
"EO","GY","SA","Sud-Ameriko"
"EO","HK","AS","Azio"
"EO","HM","AN","Antarkto"
"EO","HN","NA","Nord-Ameriko"
"EO","HR","EU","Eŭropo"
"EO","HT","NA","Nord-Ameriko"
"EO","HU","EU","Eŭropo"
"EO","ID","AS","Azio"
"EO","IE","EU","Eŭropo"
"EO","IL","AS","Azio"
"EO","IM","EU","Eŭropo"
"EO","IN","AS","Azio"
"EO","IO","AS","Azio"
"EO","IQ","AS","Azio"
"EO","IR","AS","Azio"
"EO","IS","EU","Eŭropo"
"EO","IT","EU","Eŭropo"
"EO","JE","EU","Eŭropo"
"EO","JM","NA","Nord-Ameriko"
"EO","JO","AS","Azio"
"EO","JP","AS","Azio"
"EO","KE","AF","Afriko"
"EO","KG","AS","Azio"
"EO","KH","AS","Azio"
"EO","KI","OC","Oceanio"
"EO","KM","AF","Afriko"
"EO","KN","NA","Nord-Ameriko"
"EO","KP","AS","Azio"
"EO","KR","AS","Azio"
"EO","KW","AS","Azio"
"EO","KY","NA","Nord-Ameriko"
"EO","KZ","AS","Azio"
"EO","KZ","EU","Eŭropo"
"EO","LA","AS","Azio"
"EO","LB","AS","Azio"
"EO","LC","NA","Nord-Ameriko"
"EO","LI","EU","Eŭropo"
"EO","LK","AS","Azio"
"EO","LR","AF","Afriko"
"EO","LS","AF","Afriko"
"EO","LT","EU","Eŭropo"
"EO","LU","EU","Eŭropo"
"EO","LV","EU","Eŭropo"
"EO","LY","AF","Afriko"
"EO","MA","AF","Afriko"
"EO","MC","EU","Eŭropo"
"EO","MD","EU","Eŭropo"
"EO","ME","EU","Eŭropo"
"EO","MF","NA","Nord-Ameriko"
"EO","MG","AF","Afriko"
"EO","MH","OC","Oceanio"
"EO","MK","EU","Eŭropo"
"EO","ML","AF","Afriko"
"EO","MM","AS","Azio"
"EO","MN","AS","Azio"
"EO","MO","AS","Azio"
"EO","MP","OC","Oceanio"
"EO","MQ","NA","Nord-Ameriko"
"EO","MR","AF","Afriko"
"EO","MS","NA","Nord-Ameriko"
"EO","MT","EU","Eŭropo"
"EO","MU","AF","Afriko"
"EO","MV","AS","Azio"
"EO","MW","AF","Afriko"
"EO","MX","NA","Nord-Ameriko"
"EO","MY","AS","Azio"
"EO","MZ","AF","Afriko"
"EO","NA","AF","Afriko"
"EO","NC","OC","Oceanio"
"EO","NE","AF","Afriko"
"EO","NF","OC","Oceanio"
"EO","NG","AF","Afriko"
"EO","NI","NA","Nord-Ameriko"
"EO","NL","EU","Eŭropo"
"EO","NO","EU","Eŭropo"
"EO","NP","AS","Azio"
"EO","NR","OC","Oceanio"
"EO","NU","OC","Oceanio"
"EO","NZ","OC","Oceanio"
"EO","OM","AS","Azio"
"EO","PA","NA","Nord-Ameriko"
"EO","PE","SA","Sud-Ameriko"
"EO","PF","OC","Oceanio"
"EO","PG","OC","Oceanio"
"EO","PH","AS","Azio"
"EO","PK","AS","Azio"
"EO","PL","EU","Eŭropo"
"EO","PM","NA","Nord-Ameriko"
"EO","PN","OC","Oceanio"
"EO","PR","NA","Nord-Ameriko"
"EO","PS","AS","Azio"
"EO","PT","EU","Eŭropo"
"EO","PW","OC","Oceanio"
"EO","PY","SA","Sud-Ameriko"
"EO","QA","AS","Azio"
"EO","RE","AF","Afriko"
"EO","RO","EU","Eŭropo"
"EO","RS","EU","Eŭropo"
"EO","RU","AS","Azio"
"EO","RU","EU","Eŭropo"
"EO","RW","AF","Afriko"
"EO","SA","AS","Azio"
"EO","SB","OC","Oceanio"
"EO","SC","AF","Afriko"
"EO","SD","AF","Afriko"
"EO","SE","EU","Eŭropo"
"EO","SG","AS","Azio"
"EO","SH","AF","Afriko"
"EO","SI","EU","Eŭropo"
"EO","SJ","EU","Eŭropo"
"EO","SK","EU","Eŭropo"
"EO","SL","AF","Afriko"
"EO","SM","EU","Eŭropo"
"EO","SN","AF","Afriko"
"EO","SO","AF","Afriko"
"EO","SR","SA","Sud-Ameriko"
"EO","SS","AF","Afriko"
"EO","ST","AF","Afriko"
"EO","SV","NA","Nord-Ameriko"
"EO","SX","NA","Nord-Ameriko"
"EO","SY","AS","Azio"
"EO","SZ","AF","Afriko"
"EO","TC","NA","Nord-Ameriko"
"EO","TD","AF","Afriko"
"EO","TF","AN","Antarkto"
"EO","TG","AF","Afriko"
"EO","TH","AS","Azio"
"EO","TJ","AS","Azio"
"EO","TK","OC","Oceanio"
"EO","TL","AS","Azio"
"EO","TM","AS","Azio"
"EO","TN","AF","Afriko"
"EO","TO","OC","Oceanio"
"EO","TR","AS","Azio"
"EO","TR","EU","Eŭropo"
"EO","TT","NA","Nord-Ameriko"
"EO","TV","OC","Oceanio"
"EO","TW","AS","Azio"
"EO","TZ","AF","Afriko"
"EO","UA","EU","Eŭropo"
"EO","UG","AF","Afriko"
"EO","UM","OC","Oceanio"
"EO","US","NA","Nord-Ameriko"
"EO","UY","SA","Sud-Ameriko"
"EO","UZ","AS","Azio"
"EO","VA","EU","Eŭropo"
"EO","VC","NA","Nord-Ameriko"
"EO","VE","SA","Sud-Ameriko"
"EO","VG","NA","Nord-Ameriko"
"EO","VI","NA","Nord-Ameriko"
"EO","VN","AS","Azio"
"EO","VU","OC","Oceanio"
"EO","WF","OC","Oceanio"
"EO","WS","OC","Oceanio"
"EO","YE","AS","Azio"
"EO","YT","AF","Afriko"
"EO","ZA","AF","Afriko"
"EO","ZM","AF","Afriko"
"EO","ZW","AF","Afriko"
"ES","AD","EU","Europa"
"ES","AE","AS","Asia"
"ES","AF","AS","Asia"
"ES","AG","NA","Norteamérica"
"ES","AI","NA","Norteamérica"
"ES","AL","EU","Europa"
"ES","AM","EU","Europa"
"ES","AO","AF","África"
"ES","AQ","AN","Antártida"
"ES","AR","SA","Sudamérica"
"ES","AS","OC","Oceanía"
"ES","AT","EU","Europa"
"ES","AU","OC","Oceanía"
"ES","AW","NA","Norteamérica"
"ES","AX","EU","Europa"
"ES","AZ","AS","Asia"
"ES","AZ","EU","Europa"
"ES","BA","EU","Europa"
"ES","BB","NA","Norteamérica"
"ES","BD","AS","Asia"
"ES","BE","EU","Europa"
"ES","BF","AF","África"
"ES","BG","EU","Europa"
"ES","BH","AS","Asia"
"ES","BI","AF","África"
"ES","BJ","AF","África"
"ES","BL","NA","Norteamérica"
"ES","BM","NA","Norteamérica"
"ES","BN","AS","Asia"
"ES","BO","SA","Sudamérica"
"ES","BQ","NA","Norteamérica"
"ES","BR","SA","Sudamérica"
"ES","BS","NA","Norteamérica"
"ES","BT","AS","Asia"
"ES","BV","AN","Antártida"
"ES","BW","AF","África"
"ES","BY","EU","Europa"
"ES","BZ","NA","Norteamérica"
"ES","CA","NA","Norteamérica"
"ES","CC","AS","Asia"
"ES","CD","AF","África"
"ES","CF","AF","África"
"ES","CG","AF","África"
"ES","CH","EU","Europa"
"ES","CI","AF","África"
